Page ID,Page name,Disclaimer,Amount spent (EUR)
110079478080875,Bayyeux Outlet,These ads ran without a disclaimer,≤100
1899243206850125,FitCoach by Welltech,These ads ran without a disclaimer,≤100
113579678698073,La SPA - Société Protectrice des Animaux,La SPA - Société Protectrice des Animaux,≤100
1672464886356988,Mes 5000 rêves,These ads ran without a disclaimer,≤100
503951883021764,ShareTheMeal,These ads ran without a disclaimer,≤100
105835564457810,Series,These ads ran without a disclaimer,≤100
386587978073806,Si me pones niñera no voy al colegio,These ads ran without a disclaimer,≤100
1378078358874328,Association Action Prévention Santé,These ads ran without a disclaimer,≤100
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,≤100
520021431842443,EcoFuel Premium,These ads ran without a disclaimer,≤100
561493610550062,Bombshell Sportswear,These ads ran without a disclaimer,≤100
414426511932868,"Trump International, Scotland",These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
307296959296266,Caisse d'Epargne CEPAC,Caisse d'Epargne CEPAC,≤100
1327097880775030,Ibestbag fans,These ads ran without a disclaimer,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
100650539358113,CLSE - Collectif des Luttes Sociales & Environnementales,CLSE - Collectif des Luttes Sociales & Environnementales,≤100
224071001011041,Hart Energy,These ads ran without a disclaimer,≤100
8340223883,Avaaz,Avaaz,≤100
154163327962392,World Health Organization (WHO),These ads ran without a disclaimer,≤100
100202515832211,Club Cáritas international,These ads ran without a disclaimer,≤100
1394801860755000,Klondike Game Fans,These ads ran without a disclaimer,≤100
92572781406,"Gavi, the Vaccine Alliance",These ads ran without a disclaimer,≤100
1062587583760015,TerraGenesis,These ads ran without a disclaimer,≤100
11450328749,Jean-Luc Mélenchon,La France insoumise,≤100
158714780827513,UNFPA,These ads ran without a disclaimer,≤100
499216563439238,Politique Guadeloupe,These ads ran without a disclaimer,≤100
1548480882053969,SNETAA-FO,These ads ran without a disclaimer,≤100
167695227316350,Освіта Миколаївщини,These ads ran without a disclaimer,≤100
165004157332215,EWA: Learn Languages,These ads ran without a disclaimer,≤100
95750947597,France tv,France Télévisions,≤100
158890377483788,France 3 Provence-Alpes,These ads ran without a disclaimer,≤100
101365924630638,Awesome T-shirt,These ads ran without a disclaimer,≤100
565108056966122,Curiosity Stream,These ads ran without a disclaimer,≤100
1193690844094654,Journal des Français à l'étranger,These ads ran without a disclaimer,≤100
8304333127,The Wall Street Journal,These ads ran without a disclaimer,≤100
165525366896608,Soka Gakkai,These ads ran without a disclaimer,≤100
343361735860235,MonElection.eu,These ads ran without a disclaimer,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
171642822876384,Réunion la 1ère,These ads ran without a disclaimer,≤100
189994378314619,Négrophobie & Sexophobie,Jean-Philippe Branchi,≤100
9359316996,L'Express,These ads ran without a disclaimer,≤100
248986568895243,Speechify,These ads ran without a disclaimer,≤100
1561555527436921,PUMA - Pour Un Meilleur Avenir,Gaël Francillette,≤100
417997281579542,OnSexprime.fr,These ads ran without a disclaimer,≤100
172523236104176,Panasonic,These ads ran without a disclaimer,≤100
1238173096287495,Azur Games,These ads ran without a disclaimer,≤100
1625184487791517,cultur'easy,These ads ran without a disclaimer,≤100
1852520761657982,4ocean,These ads ran without a disclaimer,≤100
170426283010734,Nouvelle-calédonie la 1ère,These ads ran without a disclaimer,≤100
100776202191315,Infinite Force,These ads ran without a disclaimer,≤100
106409538244845,Français au Canada,These ads ran without a disclaimer,≤100
144605586488363,Sainte Vierge de Gwadalupe,These ads ran without a disclaimer,≤100
1830048580344520,Santé publique France,These ads ran without a disclaimer,≤100
1597089123919661,Les Éditions du Dauphin,These ads ran without a disclaimer,≤100
238096810103818,Voix des Outre-mer,Concours Voix des Outre-mer,≤100
1446183472176528,Loup de Remise,These ads ran without a disclaimer,≤100
479285342097950,AeroTime,These ads ran without a disclaimer,≤100
207349396365945,Union des Savoirs,L'Union des Savoirs,≤100
113615355316959,WIRED UK,These ads ran without a disclaimer,≤100
687589164666184,MasterClass,These ads ran without a disclaimer,≤100
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
1730630540553065,Curio,These ads ran without a disclaimer,≤100
104018621290792,MentorShow France,These ads ran without a disclaimer,≤100
1276503745842895,DYLN Alkaline Water Bottle,These ads ran without a disclaimer,≤100
1438981339458827,Libra Formation,LIBRA FORMATION,≤100
76283417065,L'EQUIPE,These ads ran without a disclaimer,≤100
954162551399498,Vitaly Malkin,These ads ran without a disclaimer,≤100
110478361801170,Primmitive,These ads ran without a disclaimer,≤100
1065631633538453,Medics Across Continents,These ads ran without a disclaimer,≤100
308377122836811,Design Home,These ads ran without a disclaimer,≤100
107939917298624,Onyx Case,These ads ran without a disclaimer,≤100
101489936134366,NovelOasis,These ads ran without a disclaimer,≤100
1482078522101758,SeDomicilier,These ads ran without a disclaimer,≤100
788620471336995,Natural Mystic Shop,These ads ran without a disclaimer,≤100
623761824782109,Zanvos,These ads ran without a disclaimer,≤100
1821609834721994,Otis Elevator Co,These ads ran without a disclaimer,≤100
1664959567149320,Wholesome Culture,These ads ran without a disclaimer,≤100
121255219270912,أفضل ألعاب الحرب العربية لعام 2022,These ads ran without a disclaimer,≤100
410190732732890,Doors,These ads ran without a disclaimer,≤100
124252504303223,UNICEF (FR),UNICEF,≤100
362189887913523,Renshengshop,These ads ran without a disclaimer,≤100
100106918464082,Tissue Online North America,These ads ran without a disclaimer,≤100
1409227832737551,Woven In Hiatus,These ads ran without a disclaimer,≤100
2133370100034168,Gadgets Go,These ads ran without a disclaimer,≤100
110490484906150,La France aux urnes,La République En Marche !,≤100
123476174412250,Doris Kearns Goodwin,These ads ran without a disclaimer,≤100
197737532725,Clipper Round the World Yacht Race,These ads ran without a disclaimer,≤100
633065776841732,Classiques Garnier,These ads ran without a disclaimer,≤100
328227120690505,Ministère du Travail,These ads ran without a disclaimer,≤100
130025717077175,The Orangutan Project,These ads ran without a disclaimer,≤100
170116833810081,Eden Green Technology,These ads ran without a disclaimer,≤100
182073298490036,Gaia,These ads ran without a disclaimer,≤100
175889425769412,BAR-TEK Motorsport,These ads ran without a disclaimer,≤100
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,≤100
7783116506,Animals Asia,These ads ran without a disclaimer,≤100
489492277865574,SDI Syndicat des Indépendants et des TPE,SDI Syndicat des Indépendants et des TPE,≤100
328771631175563,"Breeze: mood journal, diary",These ads ran without a disclaimer,≤100
104047538079686,Coming For You 為你而來,These ads ran without a disclaimer,≤100
111248202269065,Stockhouse,These ads ran without a disclaimer,≤100
448959399256286,Alors Média,These ads ran without a disclaimer,≤100
287695354586062,CIBAC Party-List,These ads ran without a disclaimer,≤100
122894447754361,Institute for New Economic Thinking,These ads ran without a disclaimer,≤100
1473969232915792,ScienceDirect,These ads ran without a disclaimer,≤100
292533067423530,Valerie Valentine Paris,These ads ran without a disclaimer,≤100
93745060700,CARE,These ads ran without a disclaimer,≤100
101359732304206,Share_M113_x2,These ads ran without a disclaimer,≤100
153371894688575,World Bank,These ads ran without a disclaimer,≤100
55661199917,Ars Electronica,These ads ran without a disclaimer,≤100
190767987677923,Institut Curie,Institut Curie,≤100
1834313933459789,BBC StoryWorks,These ads ran without a disclaimer,≤100
225709568292032,College of Hospitality Management Lal-lo,These ads ran without a disclaimer,≤100
95750947597,France tv,These ads ran without a disclaimer,≤100
101281058811391,Astuce de Fin du Mois,Destin Commun,≤100
173888723226076,Breakfree Trading,These ads ran without a disclaimer,≤100
1056162421085650,Research Features,These ads ran without a disclaimer,≤100
669314406483567,Save Ukraine,These ads ran without a disclaimer,≤100
161704781305446,The Spark Company,These ads ran without a disclaimer,≤100
1574246796218348,La Trompette Philadelphienne,These ads ran without a disclaimer,≤100
1417808395126914,Journey Freight International Inc.,These ads ran without a disclaimer,≤100
109951487515371,Renew Bracelets,These ads ran without a disclaimer,≤100
2592472214115397,RealTech,These ads ran without a disclaimer,≤100
345383962211058,Infineon Technologies AG,These ads ran without a disclaimer,≤100
130883453634181,QIAGEN,These ads ran without a disclaimer,≤100
1651163898477309,KRAV MAGA Martinique - JP Ursulet,These ads ran without a disclaimer,≤100
884182195283092,Truth-ad,These ads ran without a disclaimer,≤100
114738487010987,Braindom2: Who is lying?,These ads ran without a disclaimer,≤100
845620825830146,Deel,These ads ran without a disclaimer,≤100
172348652806226,DEKRA,These ads ran without a disclaimer,≤100
1002862826501973,"Beaview, le magazine du handicap, indépendant et engagé",Beaview,≤100
458373427654782,francetv slash,These ads ran without a disclaimer,≤100
171394474980202,Patrimoine Naturel Français,Destin Commun,≤100
127780574066648,Mypostersucks,These ads ran without a disclaimer,≤100
715337551812957,One Ummah,These ads ran without a disclaimer,≤100
102635655320437,Number Match - Logic Puzzle Game,These ads ran without a disclaimer,≤100
144299892553,Matthew Good,These ads ran without a disclaimer,≤100
188890111132385,Oxford Academic (Oxford University Press),These ads ran without a disclaimer,≤100
161666143844859,Sandvik,These ads ran without a disclaimer,≤100
106874254592730,Boredom Police,These ads ran without a disclaimer,≤100
105260300883416,Âme d'entrepreneure - par Hélène Prigent,These ads ran without a disclaimer,≤100
126052760507,Mama Cash,These ads ran without a disclaimer,≤100
103792807716689,Femmes des Territoires,These ads ran without a disclaimer,≤100
363012053811047,Valiani Cutting Machines,These ads ran without a disclaimer,≤100
100374452592880,Sorella Club,These ads ran without a disclaimer,≤100
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100
102634248135638,Super Roman,These ads ran without a disclaimer,≤100
103099385000776,Ocean Better,These ads ran without a disclaimer,≤100
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,≤100
116114768127226,Idle Survivor Fortress Tycoon,These ads ran without a disclaimer,≤100
208189704820,Ellen MacArthur Foundation,These ads ran without a disclaimer,≤100
234952014084732,GURU,These ads ran without a disclaimer,≤100
492456034288440,Mandafr,These ads ran without a disclaimer,≤100
110544947782516,Sail 2 See,These ads ran without a disclaimer,≤100
1341903569264453,Pride-Shop,These ads ran without a disclaimer,≤100
1984620174988993,1945 Air Force,These ads ran without a disclaimer,≤100
427810900693420,MF Fire,These ads ran without a disclaimer,≤100
281904555771607,Gool Gadgets Go,These ads ran without a disclaimer,≤100
933310850194959,Israel Alliance,These ads ran without a disclaimer,≤100
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100
111315691692431,João Pedro,These ads ran without a disclaimer,≤100
215138065124,Louis Vuitton,These ads ran without a disclaimer,≤100
111257452230362,𝙔𝙪𝙨𝙪𝙛 𝘾𝙝𝙖𝙢𝙗𝙚𝙧𝙨,These ads ran without a disclaimer,≤100
194953000528458,Global Campus of Human Rights,These ads ran without a disclaimer,≤100
101221238456688,Plan transition énergie,plan transition energie,≤100
152835304742765,Les Petits Frères des Pauvres,Les Petits Frères des Pauvres,≤100
106120175623925,A-thletes.media,These ads ran without a disclaimer,≤100
773938799617582,FL Academy for Melodic & Techno,These ads ran without a disclaimer,≤100
2327667407514858,ALPLA Group,These ads ran without a disclaimer,≤100
209260229112443,Greenpeace غرينبيس,These ads ran without a disclaimer,≤100
110771881543948,L'école du secrétariat indépendant,These ads ran without a disclaimer,≤100
405379246524515,DHL Express,These ads ran without a disclaimer,≤100
161707728106607,BayWa r.e. Global,These ads ran without a disclaimer,≤100
161689651054707,Brut nature,These ads ran without a disclaimer,≤100
106526685259729,PRUtector Kezia - Be insured. Be protected.,These ads ran without a disclaimer,≤100
104440629283175,Yannis Olivier Malahël,These ads ran without a disclaimer,≤100
101978933230493,DHL,These ads ran without a disclaimer,≤100
804372666264599,Elevages sans frontières,Elevages sans frontières,≤100
107898832590939,European Commission,European Commission,≤100
541037595922979,World Climate Foundation,These ads ran without a disclaimer,≤100
190010265716,Cisco Networking Academy,These ads ran without a disclaimer,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
13881287428,Nasdaq,These ads ran without a disclaimer,≤100
9258148868,The New Yorker,These ads ran without a disclaimer,≤100
235945666565031,Food Yoga International,These ads ran without a disclaimer,≤100
361054760428057,Wealth & Planet,These ads ran without a disclaimer,≤100
830745393968583,Investigations et Enquêtes,These ads ran without a disclaimer,≤100
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,≤100
120780477955028,Secours populaire,Secours populaire,≤100
508621386147294,Isla Ida Jewelry,These ads ran without a disclaimer,≤100
105812628046929,VirtualRunners Global,These ads ran without a disclaimer,≤100
1862014810517329,Beethoven Pastoral Project,These ads ran without a disclaimer,≤100
880922645401876,RWE,These ads ran without a disclaimer,≤100
0,Instagram User 7468732066,These ads ran without a disclaimer,≤100
111696243719646,Certified Excellence,These ads ran without a disclaimer,≤100
1536553206605391,Jean-Lin Lacapelle,Jean-Lin Lacapelle,≤100
219062948053,Alternatives économiques,Alternatives Economiques,≤100
192943460825098,Les Films du Losange,These ads ran without a disclaimer,≤100
274412539098459,Filtered News,These ads ran without a disclaimer,≤100
102890927791797,Customized Culture,These ads ran without a disclaimer,≤100
105617762861259,OPS Objects,These ads ran without a disclaimer,≤100
10150118794120018,France 3,These ads ran without a disclaimer,≤100
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100
126083770743943,QOCO Systems,These ads ran without a disclaimer,≤100
109570218028660,Collective,These ads ran without a disclaimer,≤100
6321018343,The Japan Times,These ads ran without a disclaimer,≤100
79511407410,Mercedes-AMG Petronas F1 Team,These ads ran without a disclaimer,≤100
358478628257486,Canopée,Canopée,≤100
529491587137957,피키캐스트,These ads ran without a disclaimer,≤100
171586954606267,"Fuji Electric Co., Ltd.",These ads ran without a disclaimer,≤100
1899050140392262,Greenpills,These ads ran without a disclaimer,≤100
116070051527,Mediapart,Mediapart,≤100
102002192154696,Weather Aware,These ads ran without a disclaimer,≤100
10750083165,The Africa Report,These ads ran without a disclaimer,≤100
1352874084790500,Fresenius Kabi,These ads ran without a disclaimer,≤100
305982272814433,Jean Paul Garraud,Jean Paul Garraud,≤100
8769188951,Turisas,These ads ran without a disclaimer,≤100
114676815236667,AIDES,AIDES,≤100
583477448472521,Ocean Blue Dinghies,These ads ran without a disclaimer,≤100
295373117199957,Burns Nowlan LLP,These ads ran without a disclaimer,≤100
422152764616642,Méditenfleurs,These ads ran without a disclaimer,≤100
859734624363574,Nos Colonnes,These ads ran without a disclaimer,≤100
115545381802707,R3HAB,These ads ran without a disclaimer,≤100
407289156764172,City Cancer Challenge,These ads ran without a disclaimer,≤100
312127148896464,BRITA France,These ads ran without a disclaimer,≤100
204614423583572,SIPEM,Mathieu Gaulène,≤100
106905277331650,Actu-Juridique.fr,Actu-Juridique.fr,≤100
260544840381,AED - Aide à l'Eglise en Détresse,AED France,≤100
205179686172259,Tégo,These ads ran without a disclaimer,≤100
577195382343510,Phytorun,Nicolas Philips,≤100
72149536933,SKF,These ads ran without a disclaimer,≤100
413401852112275,La Mie de Pain,LA MIE DE PAIN,≤100
107194965812327,Climate Change,These ads ran without a disclaimer,≤100
310525018002,Cicero,These ads ran without a disclaimer,≤100
585004911835101,Framed Hoops / Canvases,These ads ran without a disclaimer,≤100
347265340270,Architecture Competitions,These ads ran without a disclaimer,≤100
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100
1598764970362891,Jordan Bardella,Jordan Bardella,≤100
110177838368464,Freedom Grams,These ads ran without a disclaimer,≤100
784009015121501,Kendy Polestin,These ads ran without a disclaimer,≤100
840901192703231,Les Patriotes pour l’Europe,Groupe Identité et Démocratie - France,≤100
2207467306235731,Ecogreen,These ads ran without a disclaimer,≤100
203694719494558,Coin Identifier,These ads ran without a disclaimer,≤100
315603771494,Milaap,These ads ran without a disclaimer,≤100
317463093373,The Akshaya Patra Foundation,These ads ran without a disclaimer,≤100
100352358915703,Fridayeveryday,These ads ran without a disclaimer,≤100
1261801510582349,I Heart My Baby Kids,These ads ran without a disclaimer,≤100
275470169225154,Embraer,These ads ran without a disclaimer,≤100
802090139805877,Tony Marioghae,These ads ran without a disclaimer,≤100
105769894165268,DIY use of SUN,These ads ran without a disclaimer,≤100
1675691709362077,Beautiful News,These ads ran without a disclaimer,≤100
214606895274066,Tällberg Foundation,These ads ran without a disclaimer,≤100
57206003848,Greenpeace Africa,These ads ran without a disclaimer,≤100
429793827472447,Best Apps In The World,These ads ran without a disclaimer,≤100
109096360620199,NWprofessionaltraders,These ads ran without a disclaimer,≤100
103898502184529,Sj tech,These ads ran without a disclaimer,≤100
1418847414842462,Asia Youth International MUN,These ads ran without a disclaimer,≤100
134372527388784,TIIKM Research Cluster,These ads ran without a disclaimer,≤100
181053201749946,Caio Smith,These ads ran without a disclaimer,≤100
455450774822141,Kaem Rozalynn,These ads ran without a disclaimer,≤100
403464336178009,Dominomo,These ads ran without a disclaimer,≤100
710736159328796,Fastshipgadget,These ads ran without a disclaimer,≤100
344414872859730,Quotes by Christie,These ads ran without a disclaimer,≤100
109394668446288,"Fondation caritative ""Mission pour l'Ukraine""",These ads ran without a disclaimer,≤100
107641855255868,Shovesolida,These ads ran without a disclaimer,≤100
158714780827513,UNFPA,UNFPA,≤100
339968343569332,ADMK,These ads ran without a disclaimer,≤100
2246931245549771,Grab A Scholarship,These ads ran without a disclaimer,≤100
183559605098967,Alex Mine,These ads ran without a disclaimer,≤100
437153699802747,Brendan Kane,These ads ran without a disclaimer,≤100
107989308686004,EFK platform,These ads ran without a disclaimer,≤100
246918948495109,Samwell AI,These ads ran without a disclaimer,≤100
327115907736300,Asia Global Institute,These ads ran without a disclaimer,≤100
106913951687900,Unfiltered Alerts,These ads ran without a disclaimer,≤100
109244204824687,Captive Creator,These ads ran without a disclaimer,≤100
1495062327433191,Sunhak Peace Prize,These ads ran without a disclaimer,≤100
151824778178898,Maison&Objet,These ads ran without a disclaimer,≤100
103586138310096,Vicinice,These ads ran without a disclaimer,≤100
166591246714313,Tetra Pak,These ads ran without a disclaimer,≤100
102836641897493,MoNovel,These ads ran without a disclaimer,≤100
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100
339035346552916,Unity For Equality,These ads ran without a disclaimer,≤100
212732770186,Tom MacDonald,These ads ran without a disclaimer,≤100
366107457198874,Rise of Kingdoms,These ads ran without a disclaimer,≤100
893735890783495,MoboReader - Ebooks App,These ads ran without a disclaimer,≤100
480305829018059,Badland Brawl,These ads ran without a disclaimer,≤100
105204248556897,is it leather?,These ads ran without a disclaimer,≤100
103472057905116,Gearhomies,These ads ran without a disclaimer,≤100
0,Instagram User 1166240484,These ads ran without a disclaimer,≤100
107836564488392,Saad Ben - Mentor Ecommerce,These ads ran without a disclaimer,≤100
105806708960852,Webfic - 熱門線上小說,These ads ran without a disclaimer,≤100
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100
101305668633517,Bob's Hideout - Lifestyle,These ads ran without a disclaimer,≤100
100913645179430,Wilko-usa shop,These ads ran without a disclaimer,≤100
333246690343865,Emmanuel Corels Tech Blog,These ads ran without a disclaimer,≤100
106955107903290,Система  акселерации бизнеса,These ads ran without a disclaimer,≤100
127187187348820,Kaspersky,These ads ran without a disclaimer,≤100
188858075385476,Oceans Govern Climate,These ads ran without a disclaimer,≤100
145643245456953,Jack Hibbs,These ads ran without a disclaimer,≤100
102690138071280,Odds&Ends,These ads ran without a disclaimer,≤100
108700034106767,Loves For Fans,These ads ran without a disclaimer,≤100
1515909005308067,"Discover Nanjing, China",These ads ran without a disclaimer,≤100
103925538691221,Handcrafted Best,These ads ran without a disclaimer,≤100
372471295948549,Vitalcloths,These ads ran without a disclaimer,≤100
107898798686030,Postcards from Ukraine,These ads ran without a disclaimer,≤100
101953493337841,MEBO International,These ads ran without a disclaimer,≤100
273533583001286,Design Crowdfunding Projects,These ads ran without a disclaimer,≤100
101917177856619,Seaven.Seas,These ads ran without a disclaimer,≤100
152327404827768,ZOX,ZOX,≤100
227152128045894,Little Flair,These ads ran without a disclaimer,≤100
2120039591371175,Wondershare FamiSafe,These ads ran without a disclaimer,≤100
525396584321086,Girls' Voices,These ads ran without a disclaimer,≤100
486324651440186,Plastic Bank,These ads ran without a disclaimer,≤100
177515892891362,José Iván  Herrera Villagómez,These ads ran without a disclaimer,≤100
402493413678447,Mesh Beach Shoes - June Sale,These ads ran without a disclaimer,≤100
107280108323471,One Garden - Community for the Curious,These ads ran without a disclaimer,≤100
2059253487723018,Women's Fund Armenia - Հայաստանում կանանց հիմնադրամ,These ads ran without a disclaimer,≤100
362993680952642,Tunis Forum on Gender Equality,These ads ran without a disclaimer,≤100
107296511084399,May truth with you,These ads ran without a disclaimer,≤100
44383001500,HolyClothing,These ads ran without a disclaimer,≤100
905915306244120,Intersections of Gender - University of Alberta,These ads ran without a disclaimer,≤100
107799854043159,CyberNews,These ads ran without a disclaimer,≤100
1948285252109900,2Number - Second Phone Number,These ads ran without a disclaimer,≤100
29092950651,TED,These ads ran without a disclaimer,≤100
123259362601990,Lightning Stickers,These ads ran without a disclaimer,≤100
242351902481164,The Radical Tea Towel Company,These ads ran without a disclaimer,≤100
240500442985600,Pernell Roberts Park,These ads ran without a disclaimer,≤100
125369420813404,GreenGeeks,These ads ran without a disclaimer,≤100
100172476278127,Easy Study,These ads ran without a disclaimer,≤100
165267646930782,Perspectives Femmes et Avenir Guyane - Perfa973,These ads ran without a disclaimer,≤100
105813935050749,The Munsif Daily,These ads ran without a disclaimer,≤100
164524410285253,GSMA,These ads ran without a disclaimer,≤100
152327404827768,ZOX,These ads ran without a disclaimer,≤100
105143981952671,Jewish Peoplehood עמיות יהודית,These ads ran without a disclaimer,≤100
1936434949715365,Moneywise.com,These ads ran without a disclaimer,≤100
6013004059,The Economist,These ads ran without a disclaimer,≤100
572232256142376,Little Grunts,These ads ran without a disclaimer,≤100
267112676819291,Fun Hospital （逗趣醫院）,These ads ran without a disclaimer,≤100
21218780346,Foreign Policy,These ads ran without a disclaimer,≤100
1450124851874528,Airportag,These ads ran without a disclaimer,≤100
109076095187370,Youcan Global,These ads ran without a disclaimer,≤100
105067051724484,Ultra Etch,These ads ran without a disclaimer,≤100
182974459306802,Bijoux Boutiques,These ads ran without a disclaimer,≤100
2371071496554597,La Vérité,These ads ran without a disclaimer,≤100
101837288924546,Muslimi,These ads ran without a disclaimer,≤100
700026173765711,Kanegos,These ads ran without a disclaimer,≤100
739808969384249,Royal News and Gossip,These ads ran without a disclaimer,≤100
188140874572413,Fundación Charles Darwin,These ads ran without a disclaimer,≤100
178554872015652,House Cultures,These ads ran without a disclaimer,≤100
672948023176358,Weather Style Shop,These ads ran without a disclaimer,≤100
21591025194,The University of Melbourne,These ads ran without a disclaimer,≤100
128460617656602,eeDesignIt,These ads ran without a disclaimer,≤100
220479384971497,Brickmann Properties,These ads ran without a disclaimer,≤100
228073447064109,Arts Of Palestine,These ads ran without a disclaimer,≤100
71291813882,The Association of Zoos and Aquariums,The Association of Zoos and Aquariums,≤100
111623526919023,Gre-Vio-Fem,These ads ran without a disclaimer,≤100
105155318040840,"Благодійний фонд ""Чисте довкілля""""",These ads ran without a disclaimer,≤100
103789762224168,Xender emmanuel the  Internet Analyst,These ads ran without a disclaimer,≤100
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100
116557798222,Miles McPherson,These ads ran without a disclaimer,≤100
134278719946186,Bayer,These ads ran without a disclaimer,≤100
625126160880224,Canada's Music Incubator,These ads ran without a disclaimer,≤100
107207931828456,Next Thing Technologies,These ads ran without a disclaimer,≤100
110898415003714,Programme Solaire Français,These ads ran without a disclaimer,≤100
103619255174799,LG Display Newsroom,These ads ran without a disclaimer,≤100
101149931673756,Webfic new app,These ads ran without a disclaimer,≤100
103960591568992,Rich Patrol,These ads ran without a disclaimer,≤100
269331742921778,Trash Town Tycoon,These ads ran without a disclaimer,≤100
1589154051350606,FOZ - Friends of Zion Museum,These ads ran without a disclaimer,≤100
115121535188191,Economist Impact events,These ads ran without a disclaimer,≤100
102126007984978,Established Titles,These ads ran without a disclaimer,≤100
101345951406817,超好看閲讀,These ads ran without a disclaimer,≤100
1739569106145422,Hernweh's,These ads ran without a disclaimer,≤100
154375854745305,Steve Lee - Miracle Street,These ads ran without a disclaimer,≤100
107213620807225,Black Night,These ads ran without a disclaimer,≤100
1508923232754893,מועצה אזורית שומרון,These ads ran without a disclaimer,≤100
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100
363113944628,Pipeline & Gas Journal,These ads ran without a disclaimer,≤100
114495636952695,Wiki of News,These ads ran without a disclaimer,≤100
1024586117585885,Ruby Love,These ads ran without a disclaimer,≤100
155600671250833,Delicia Mexican Grill,These ads ran without a disclaimer,≤100
172527952617956,Dun magazine logo,These ads ran without a disclaimer,≤100
111189596894404,Snack-crate,These ads ran without a disclaimer,≤100
100117955074622,Amplifying Us,These ads ran without a disclaimer,≤100
2676602355684074,LastSwab,These ads ran without a disclaimer,≤100
100631769298516,Tesler,These ads ran without a disclaimer,≤100
